ghg_category,method,type,subtype,name,description,unit,total_co2_kg,source,source_year
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Empty,Articulated (>3.5 - 33t),,tonne.km,,DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Empty,Articulated (>3.5 - 33t),,km,"0,74595",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Empty,Articulated (>3.5 - 33t),,mile,"1,20047",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Half laden,Articulated (>3.5 - 33t),,tonne.km,"0,14359",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Half laden,Articulated (>3.5 - 33t),,km,"0,92901",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Half laden,Articulated (>3.5 - 33t),,mile,"1,49508",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Full laden,Articulated (>3.5 - 33t),,tonne.km,"0,08594",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Full laden,Articulated (>3.5 - 33t),,km,"1,11207",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Full laden,Articulated (>3.5 - 33t),,mile,"1,78969",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Average Laden,Articulated (>3.5 - 33t),,tonne.km,"0,1621",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Average Laden,Articulated (>3.5 - 33t),,km,"0,90338",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Average Laden,Articulated (>3.5 - 33t),,mile,"1,45384",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Empty,Articulated (>33t),,tonne.km,,DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Empty,Articulated (>33t),,km,"0,75882",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Empty,Articulated (>33t),,mile,"1,22119",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Half laden,Articulated (>33t),,tonne.km,"0,11121",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Half laden,Articulated (>33t),,km,"1,00633",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Half laden,Articulated (>33t),,mile,"1,61952",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Full laden,Articulated (>33t),,tonne.km,"0,06929",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Full laden,Articulated (>33t),,km,"1,25384",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Full laden,Articulated (>33t),,mile,"2,01784",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Average Laden,Articulated (>33t),,tonne.km,"0,09289",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Average Laden,Articulated (>33t),,km,"1,07563",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Average Laden,Articulated (>33t),,mile,"1,73105",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Empty,All artics,,tonne.km,,DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Empty,All artics,,km,"0,75829",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Empty,All artics,,mile,"1,22034",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Half laden,All artics,,tonne.km,"0,11186",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Half laden,All artics,,km,"1,00314",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Half laden,All artics,,mile,"1,6144",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Full laden,All artics,,tonne.km,"0,06962",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Full laden,All artics,,km,"1,248",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Full laden,All artics,,mile,"2,00845",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Average Laden,All artics,,tonne.km,"0,09429",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Average Laden,All artics,,km,"1,06854",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Average Laden,All artics,,mile,"1,71964",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Empty,All HGVs,,tonne.km,,DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Empty,All HGVs,,km,"0,78375",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Empty,All HGVs,,mile,"1,26132",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Half laden,All HGVs,,tonne.km,"0,14208",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Half laden,All HGVs,,km,"0,99432",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Half laden,All HGVs,,mile,"1,6002",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Full laden,All HGVs,,tonne.km,"0,08642",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Full laden,All HGVs,,km,"1,20489",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Full laden,All HGVs,,mile,"1,93908",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Average Laden,All HGVs,,tonne.km,"0,12418",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Average Laden,All HGVs,,km,"1,04208",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,vehicle,HGVs refrigerated|Diesel - Average Laden,All HGVs,,mile,"1,67706",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Air,Freight flights - Domestic,,tonne.km,"2,3765",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Air,Freight flights - Short-haul,,tonne.km,"1,21717",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Air,Freight flights - Long-haul,,tonne.km,"0,53867",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Air,Freight flights - International,,tonne.km,"0,53867",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Rail,Freight train,,tonne.km,"0,02782",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Sea Tanker - Crude tanker - Size 200,000+ dwt",,tonne.km,"0,00294",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Sea Tanker - Crude tanker - Size 120,000–199,999 dwt",,tonne.km,"0,00446",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Sea Tanker - Crude tanker - Size 80,000–119,999 dwt",,tonne.km,"0,00598",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Sea Tanker - Crude tanker - Size 60,000–79,999 dwt",,tonne.km,"0,0076",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Sea Tanker - Crude tanker - Size 10,000–59,999 dwt",,tonne.km,"0,00923",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Sea Tanker - Crude tanker - Size 0–9999 dwt,,tonne.km,"0,03376",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Sea Tanker - Crude tanker - Size Average,,tonne.km,"0,00457",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Sea Tanker - Products tanker - Size 60,000+ dwt",,tonne.km,"0,00578",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Sea Tanker - Products tanker - Size 20,000–59,999 dwt",,tonne.km,"0,01044",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Sea Tanker - Products tanker - Size 10,000–19,999 dwt",,tonne.km,"0,01896",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Sea Tanker - Products tanker - Size 5000–9999 dwt,,tonne.km,"0,02961",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Sea Tanker - Products tanker - Size 0–4999 dwt,,tonne.km,"0,04563",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Sea Tanker - Products tanker - Size Average,,tonne.km,"0,00903",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Sea Tanker - Chemical tanker - Size 20,000+ dwt",,tonne.km,"0,00852",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Sea Tanker - Chemical tanker - Size 10,000–19,999 dwt",,tonne.km,"0,01095",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Sea Tanker - Chemical tanker - Size 5000–9999 dwt,,tonne.km,"0,01531",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Sea Tanker - Chemical tanker - Size 0–4999 dwt,,tonne.km,"0,02251",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Sea Tanker - Chemical tanker - Size Average,,tonne.km,"0,01032",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Sea Tanker - LNG tanker - Size 200,000+ m3",,tonne.km,"0,00943",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Sea Tanker - LNG tanker - Size 0–199,999 m3",,tonne.km,"0,0147",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Sea Tanker - LNG tanker - Size Average,,tonne.km,"0,01155",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Sea Tanker - LPG Tanker- Size 50,000+ m3",,tonne.km,"0,00913",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Sea Tanker - LPG Tanker- Size 0–49,999 m3",,tonne.km,"0,04411",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Sea Tanker - LPG Tanker- Size Average,,tonne.km,"0,01038",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Cargo ship - Bulk carrier- Size 200,000+ dwt",,tonne.km,"0,00254",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Cargo ship - Bulk carrier - Size 100,000–199,999 dwt",,tonne.km,"0,00304",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Cargo ship - Bulk carrier - Size 60,000–99,999 dwt",,tonne.km,"0,00416",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Cargo ship - Bulk carrier - Size 35,000–59,999 dwt",,tonne.km,"0,00578",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Cargo ship - Bulk carrier - Size 10,000–34,999 dwt",,tonne.km,"0,00801",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - Bulk carrier - Size 0–9999 dwt,,tonne.km,"0,02961",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - Bulk carrier - Size Average,,tonne.km,"0,00354",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Cargo ship - General cargo - Size 10,000+ dwt",,tonne.km,"0,01207",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - General cargo - Size 5000–9999 dwt,,tonne.km,"0,01602",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - General cargo - Size 0–4999 dwt,,tonne.km,"0,01409",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,"Cargo ship - General cargo - Size 10,000+ dwt 100+ TEU",,tonne.km,"0,01115",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - General cargo - Size 5000–9999 dwt 100+ TEU,,tonne.km,"0,01774",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - General cargo - Size 0–4999 dwt 100+ TEU,,tonne.km,"0,02008",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - General cargo - Size Average,,tonne.km,"0,01323",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - Container ship - Size 8000+ TEU,,tonne.km,"0,01267",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - Container ship - Size 5000–7999 TEU,,tonne.km,"0,01683",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - Container ship - Size 3000–4999 TEU,,tonne.km,"0,01683",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - Container ship - Size 2000–2999 TEU,,tonne.km,"0,02028",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - Container ship - Size 1000–1999 TEU,,tonne.km,"0,03255",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - Container ship - Size 0–999 TEU,,tonne.km,"0,03681",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - Container ship - Size Average,,tonne.km,"0,01614",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - Vehicle transport - Size 4000+ CEU,,tonne.km,"0,03245",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - Vehicle transport - Size 0–3999 CEU,,tonne.km,"0,0584",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - Vehicle transport - Size Average,,tonne.km,"0,03858",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - RoRo - Ferry- Size 2000+ LM,,tonne.km,"0,05019",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - RoRo - Ferry- Size 0–1999 LM,,tonne.km,"0,06114",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - RoRo - Ferry- Size Average,,tonne.km,"0,05166",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - Large RoPax ferry - Size Average,,tonne.km,"0,37667",DEFRA,2022
upstream-transportation-and-distribution,distance-based-method,transportation,Sea,Cargo ship - Refrigerated cargo - Size All dwt,,tonne.km,"0,01308",DEFRA,2022
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Air Transportation|Scheduled Air Transportatio,Scheduled Freight Air Transportation,,usd,"0,976",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Air Transportation|Nonscheduled Air Transportation,Nonscheduled Chartered Freight Air Transportation,,usd,"0,976",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Air Transportation|Nonscheduled Air Transportation,Other Nonscheduled Air Transportation,,usd,"0,976",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Rail Transportation|Rail Transportation,Line-Haul Railroads,,usd,"0,558",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Rail Transportation|Rail Transportation,Short Line Railroads,,usd,"0,558",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,"Transportation and warehousing|Water Transportation|Deep Sea, Coastal, and Great Lakes Water Transportation",Deep Sea Freight Transportation,,usd,"0,618",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,"Transportation and warehousing|Water Transportation|Deep Sea, Coastal, and Great Lakes Water Transportation",Coastal and Great Lakes Freight Transportation,,usd,"0,618",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Water Transportation|Inland Water Transportation,Inland Water Freight Transportation,,usd,"0,618",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Inland Water Transportation|General Freight Trucking,"General Freight Trucking, Local",,usd,"1,115",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Inland Water Transportation|General Freight Trucking,"General Freight Trucking, Long-Distance, Truckload",,usd,"1,115",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Inland Water Transportation|General Freight Trucking,"General Freight Trucking, Long-Distance, Less Than Truckload",,usd,"1,115",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Inland Water Transportation|Specialized Freight Trucking,Used Household and Office Goods Moving,,usd,"1,115",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Inland Water Transportation|Specialized Freight Trucking,"Specialized Freight (except Used Goods) Trucking, Local",,usd,"1,115",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Inland Water Transportation|Specialized Freight Trucking,"Specialized Freight (except Used Goods) Trucking, Long-Distance",,usd,"1,115",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Warehousing and Storage|Warehousing and Storage,General Warehousing and Storage,,usd,"0,568",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Warehousing and Storage|Warehousing and Storage,Refrigerated Warehousing and Storage,,usd,"0,568",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Warehousing and Storage|Warehousing and Storage,Farm Product Warehousing and Storage,,usd,"0,568",US EPA,2021
upstream-transportation-and-distribution,spend-based-method,services,Transportation and warehousing|Warehousing and Storage|Warehousing and Storage,Other Warehousing and Storage,,usd,"0,568",US EPA,2021
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Bio Petrol,,l,"  0,01402",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Bio Petrol,,kg,"  0,01891",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Biodiesel HVO,,l,"  0,03558",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Biodiesel HVO,,kg,"  0,04562",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Biodiesel ME,,l,"  0,16751",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Biodiesel ME,,kg,"  0,18822",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Biodiesel ME (from tallow),,l,"  0,16751",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Biodiesel ME (from tallow),,kg,"  0,18822",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Biodiesel ME (from used cooking oil),,l,"  0,16751",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Biodiesel ME (from used cooking oil),,kg,"  0,18822",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Bioethanol,,l,"  0,00901",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Bioethanol,,kg,"  0,01135",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Biomethane (compressed),,l,,,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Biomethane (compressed),,kg,"  0,00521",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Biomethane (liquified),,l,,,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Biomethane (liquified),,kg,"  0,00521",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Biopropane,,l,"  0,00214",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Biopropane,,kg,"  0,00415",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Methanol (bio),,l,"  0,00676",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Methanol (bio),,kg,"  0,00851",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Off road biodiesel,,l,"  0,16751",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Off road biodiesel,,kg,"  0,18822",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Renewable petrol,,l,"  0,01059",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Biofuel,Renewable petrol,,kg,"  0,01188",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Gaseous fuels,CNG,,tonne,"2539,25",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Gaseous fuels,CNG,,l,"  0,44",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Gaseous fuels,LNG,,tonne,"2559,17",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Gaseous fuels,LNG,,l,"  1,16",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Gaseous fuels,LPG,,tonne,"2939,29",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Gaseous fuels,LPG,,l,"  1,56",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Gaseous fuels,Propane,,tonne,"2997,55",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Gaseous fuels,Propane,,l,"  1,54",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Aviation spirit,,tonne,"3192,76",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Aviation spirit,,l,"  2,33",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Aviation turbine fuel,,tonne,"3181,43",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Aviation turbine fuel,,l,"  2,55",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Diesel (100% mineral diesel),,tonne,"3208,76",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Diesel (100% mineral diesel),,l,"  2,70",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Diesel (average biofuel blend),,tonne,"3032,89",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Diesel (average biofuel blend),,l,"  2,56",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Fuel oil,,tonne,"3229,20",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Fuel oil,,l,"  3,18",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Gas oil,,tonne,"3230,28",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Gas oil,,l,"  2,76",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Marine fuel oil,,tonne,"3159,50",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Marine fuel oil,,l,"  3,11",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Marine gas oil,,tonne,"3249,99",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Marine gas oil,,l,"  2,78",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Petrol (100% mineral petrol),,tonne,"3153,90",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Petrol (100% mineral petrol),,l,"  2,34",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Petrol (average biofuel blend),,tonne,"2903,08",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Petrol (average biofuel blend),,l,"  2,16",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Processed fuel oils - distillate oil,,tonne,"3230,28",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Processed fuel oils - distillate oil,,l,"  2,76",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Processed fuel oils - residual oil,,tonne,"3229,20",,
upstream-transportation-and-distribution,fuel-amount-method,fuel,Liquid fuels,Processed fuel oils - residual oil,,l,"  3,18",,
