ghg_category,method,type,subtype,name,description,unit,total_co2_kg,source,source_year
stationary-combustion,generic-method,fuel,Other wastes,Municipal waste (Non biomass fraction),,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Other wastes,Municipal waste (Non biomass fraction),,tonne,"1011,6",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Other wastes,Municipal waste (Non biomass fraction),,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Other wastes,Municipal waste (Non biomass fraction),,tj,101160,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Other wastes,Industrial wastes,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Other wastes,Industrial wastes,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Other wastes,Industrial wastes,,tonne,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Other wastes,Industrial wastes,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Other wastes,Industrial wastes,,tj,152460,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Other wastes,Waste oils,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Other wastes,Waste oils,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Other wastes,Waste oils,,tonne,"3326,952",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Other wastes,Waste oils,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Other wastes,Waste oils,,tj,82760,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Wood or Wood waste,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Wood or Wood waste,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Wood or Wood waste,,tonne,"1894,776",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Wood or Wood waste,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Wood or Wood waste,,tj,121460,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Sulphite lyes (Black liqour),,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Sulphite lyes (Black liqour),,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Sulphite lyes (Black liqour),,tonne,"1131,7852",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Sulphite lyes (Black liqour),,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Sulphite lyes (Black liqour),,tj,95914,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other primary solid biomass fuels,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other primary solid biomass fuels,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other primary solid biomass fuels,,tonne,"1269,736",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other primary solid biomass fuels,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other primary solid biomass fuels,,tj,109460,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Charcoal,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Charcoal,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Charcoal,,tonne,"3477,0175",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Charcoal,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Charcoal,,tj,117865,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Biogasoline,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Biogasoline,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Biogasoline,,tonne,"1923,453",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Biogasoline,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Biogasoline,,tj,71239,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Biodiesels,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Biodiesels,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Biodiesels,,tonne,"1923,453",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Biodiesels,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Biodiesels,,tj,71239,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other liquid biofuels,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other liquid biofuels,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other liquid biofuels,,tonne,"2193,0686",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other liquid biofuels,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other liquid biofuels,,tj,80039,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Landfill gas,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Landfill gas,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Landfill gas,,tonne,"2760,2316",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Landfill gas,,m3,"2,48420844",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Landfill gas,,tj,"54766,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Sludge gas,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Sludge gas,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Sludge gas,,tonne,"2760,2316",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Sludge gas,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Sludge gas,,tj,"54766,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other biogas,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other biogas,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other biogas,,tonne,"2760,2316",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other biogas,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Other biogas,,tj,"54766,5",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Municipal wastes (Biomass fraction),,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Municipal wastes (Biomass fraction),,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Municipal wastes (Biomass fraction),,tonne,"1269,736",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Municipal wastes (Biomass fraction),,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Municipal wastes (Biomass fraction),,tj,109460,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Peat,,l,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Peat,,kg,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Peat,,tonne,"1040,91376",Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Peat,,m3,0,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
stationary-combustion,generic-method,fuel,Biomass,Peat,,tj,106651,Emission_Factors_from_Cross_Sector_Tools_March_2017.xls,2017
