ghg_category,method,type,subtype,name,description,unit,total_co2_kg,source,source_year
franchises,average-data-method,Floor area,Germany|Non-residential,Retail - high street ,,m2,"0,063",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Germany|Non-residential,Retail - shopping center ,,m2,"0,065",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Germany|Non-residential,Retail - warehouse ,,m2,"0,042",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Germany|Non-residential,Hotel ,,m2,"0,053",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Germany|Non-residential,Distribution warehouse cold ,,m2,"0,035",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Germany|Non-residential,Distribution warehouse warm ,,m2,"0,014",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Germany|Non-residential,Healthcare ,,m2,"0,054",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Germany|Non-residential,Leisure/Lodging ,,m2,"0,054",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Germany|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,047",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Germany|Residential,Single-family home ,,m2,"0,037",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Germany|Residential,Multi-family home ,,m2,"0,029",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Germany|Residential,Residential total - average across residential buildings,,m2,"0,033",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Greece|Non-residential,Office ,,m2,"0,066",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Greece|Non-residential,Retail - high street ,,m2,"0,069",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Greece|Non-residential,Retail - shopping center ,,m2,"0,074",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Greece|Non-residential,Retail - warehouse ,,m2,"0,044",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Greece|Non-residential,Hotel ,,m2,"0,078",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Greece|Non-residential,Distribution warehouse cold ,,m2,"0,038",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Greece|Non-residential,Distribution warehouse warm ,,m2,"0,018",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Greece|Non-residential,Healthcare ,,m2,"0,047",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Greece|Non-residential,Leisure/Lodging ,,m2,"0,039",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Greece|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,053",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Greece|Residential,Single-family home ,,m2,"0,033",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Greece|Residential,Multi-family home ,,m2,"0,027",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Greece|Residential,Residential total - average across residential buildings,,m2,"0,030",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Hungary|Non-residential,Office ,,m2,"0,054",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Hungary|Non-residential,Retail - high street ,,m2,"0,065",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Hungary|Non-residential,Retail - shopping center ,,m2,"0,059",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Hungary|Non-residential,Retail - warehouse ,,m2,"0,050",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Hungary|Non-residential,Hotel ,,m2,"0,059",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Hungary|Non-residential,Distribution warehouse cold ,,m2,"0,044",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Hungary|Non-residential,Distribution warehouse warm ,,m2,"0,021",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Hungary|Non-residential,Healthcare ,,m2,"0,067",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Hungary|Non-residential,Leisure/Lodging ,,m2,"0,063",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Hungary|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,051",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Hungary|Residential,Single-family home ,,m2,"0,019",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Hungary|Residential,Multi-family home ,,m2,"0,021",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Hungary|Residential,Residential total - average across residential buildings,,m2,"0,020",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Ireland|Non-residential,Office ,,m2,"0,089",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Ireland|Non-residential,Retail - high street ,,m2,"0,095",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Ireland|Non-residential,Retail - shopping center ,,m2,"0,099",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Ireland|Non-residential,Retail - warehouse ,,m2,"0,078",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Ireland|Non-residential,Hotel ,,m2,"0,098",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Ireland|Non-residential,Distribution warehouse cold ,,m2,"0,069",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Ireland|Non-residential,Distribution warehouse warm ,,m2,"0,029",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Ireland|Non-residential,Healthcare ,,m2,"0,107",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Ireland|Non-residential,Leisure/Lodging ,,m2,"0,106",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Ireland|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,083",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Ireland|Residential,Single-family home ,,m2,"0,035",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Ireland|Residential,Multi-family home ,,m2,"0,035",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Ireland|Residential,Residential total - average across residential buildings,,m2,"0,035",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Italy|Non-residential,Office ,,m2,"0,042",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Italy|Non-residential,Retail - high street ,,m2,"0,052",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Italy|Non-residential,Retail - shopping center ,,m2,"0,048",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Italy|Non-residential,Retail - warehouse ,,m2,"0,039",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Italy|Non-residential,Hotel ,,m2,"0,062",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Italy|Non-residential,Distribution warehouse cold ,,m2,"0,030",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Italy|Non-residential,Distribution warehouse warm ,,m2,"0,013",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Italy|Non-residential,Healthcare ,,m2,"0,073",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Italy|Non-residential,Leisure/Lodging ,,m2,"0,043",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Italy|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,042",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Italy|Residential,Single-family home ,,m2,"0,023",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Italy|Residential,Multi-family home ,,m2,"0,023",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Italy|Residential,Residential total - average across residential buildings,,m2,"0,023",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Latvia|Non-residential,Office ,,m2,"0,041",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Latvia|Non-residential,Retail - high street ,,m2,"0,050",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Latvia|Non-residential,Retail - shopping center ,,m2,"0,045",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Latvia|Non-residential,Retail - warehouse ,,m2,"0,038",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Latvia|Non-residential,Hotel ,,m2,"0,045",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Latvia|Non-residential,Distribution warehouse cold ,,m2,"0,033",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Latvia|Non-residential,Distribution warehouse warm ,,m2,"0,014",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Latvia|Non-residential,Healthcare ,,m2,"0,053",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Latvia|Non-residential,Leisure/Lodging ,,m2,"0,050",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Latvia|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,039",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Latvia|Residential,Single-family home ,,m2,"0,024",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Latvia|Residential,Multi-family home ,,m2,"0,024",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Latvia|Residential,Residential total - average across residential buildings,,m2,"0,024",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Lithuania|Non-residential,Office ,,m2,"0,052",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Lithuania|Non-residential,Retail - high street ,,m2,"0,063",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Lithuania|Non-residential,Retail - shopping center ,,m2,"0,057",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Lithuania|Non-residential,Retail - warehouse ,,m2,"0,048",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Lithuania|Non-residential,Hotel ,,m2,"0,057",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Lithuania|Non-residential,Distribution warehouse cold ,,m2,"0,042",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Lithuania|Non-residential,Distribution warehouse warm ,,m2,"0,019",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Lithuania|Non-residential,Healthcare ,,m2,"0,067",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Lithuania|Non-residential,Leisure/Lodging ,,m2,"0,063",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Lithuania|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,049",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Lithuania|Residential,Single-family home ,,m2,"0,027",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Lithuania|Residential,Multi-family home ,,m2,"0,026",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Lithuania|Residential,Residential total - average across residential buildings,,m2,"0,026",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Luxembourg|Non-residential,Office ,,m2,"0,037",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Luxembourg|Non-residential,Retail - high street ,,m2,"0,048",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Luxembourg|Non-residential,Retail - shopping center ,,m2,"0,038",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Luxembourg|Non-residential,Retail - warehouse ,,m2,"0,034",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Luxembourg|Non-residential,Hotel ,,m2,"0,039",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Luxembourg|Non-residential,Distribution warehouse cold ,,m2,"0,028",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Luxembourg|Non-residential,Distribution warehouse warm ,,m2,"0,011",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Luxembourg|Non-residential,Healthcare ,,m2,"0,051",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Luxembourg|Non-residential,Leisure/Lodging ,,m2,"0,053",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Luxembourg|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,038",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Luxembourg|Residential,Single-family home ,,m2,"0,028",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Luxembourg|Residential,Multi-family home ,,m2,"0,028",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Luxembourg|Residential,Residential total - average across residential buildings,,m2,"0,028",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Malta|Non-residential,Office ,,m2,"0,079",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Malta|Non-residential,Retail - high street ,,m2,"0,097",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Malta|Non-residential,Retail - shopping center ,,m2,"0,104",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Malta|Non-residential,Retail - warehouse ,,m2,"0,072",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Malta|Non-residential,Hotel ,,m2,"0,115",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Malta|Non-residential,Distribution warehouse cold ,,m2,"0,064",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Malta|Non-residential,Distribution warehouse warm ,,m2,"0,038",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Malta|Non-residential,Healthcare ,,m2,"0,082",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Malta|Non-residential,Leisure/Lodging ,,m2,"0,074",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Malta|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,079",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Malta|Residential,Single-family home ,,m2,"0,017",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Malta|Residential,Multi-family home ,,m2,"0,017",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Malta|Residential,Residential total - average across residential buildings,,m2,"0,017",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Netherlands|Non-residential,Office ,,m2,"0,050",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Netherlands|Non-residential,Retail - high street ,,m2,"0,072",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Netherlands|Non-residential,Retail - shopping center ,,m2,"0,068",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Netherlands|Non-residential,Retail - warehouse ,,m2,"0,049",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Netherlands|Non-residential,Hotel ,,m2,"0,087",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Netherlands|Non-residential,Distribution warehouse cold ,,m2,"0,038",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Netherlands|Non-residential,Distribution warehouse warm ,,m2,"0,016",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Netherlands|Non-residential,Healthcare ,,m2,"0,059",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Netherlands|Non-residential,Leisure/Lodging ,,m2,"0,055",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Netherlands|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,052",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Netherlands|Residential,Single-family home ,,m2,"0,025",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Netherlands|Residential,Multi-family home ,,m2,"0,025",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Netherlands|Residential,Residential total - average across residential buildings,,m2,"0,025",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Norway|Non-residential,Office ,,m2,"0,007",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Norway|Non-residential,Retail - high street ,,m2,"0,010",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
